SFLY,20110624,37100227,90,52.18,Q,,G,
COST,20110624,37100227,90,79.78,Q,,G,
HIBB,20110624,37100227,90,39.285,Q,,G,
FRED,20110624,37100227,90,14,Q,,G,
WTSLA,20110624,37100227,100,4.39,Q,,G,
WTSLA,20110624,37100227,90,4.39,Q,,G,
WTSLA,20110624,37100227,90,4.39,Q,,G,
FINL,20110624,37100227,90,22.67,Q,,G,
FINL,20110624,37100227,90,22.68,Q,,G,
EXPE,20110624,37100227,90,27.69,Q,,G,
WINN,20110624,37100227,90,8.28,Q,,G,
WINN,20110624,37100227,300,8.28,Q,,G,
CHRS,20110624,37100227,100,3.94,Q,,G,
CHRS,20110624,37100227,90,3.94,Q,,G,
CHRS,20110624,37100227,90,3.94,Y,,G,
PETM,20110624,37100227,90,44.32,Q,,G,
SPLS,20110624,37100227,90,15.13,X,,G,
CHRS,20110624,37100227,90,3.94,Z,,G,
CHRS,20110624,37100227,90,3.94,Q,,G,
HSNI,20110624,37100227,90,30.91,Q,,G,
CHRS,20110624,37100227,90,3.94,Z,,G,
TSCO,20110624,37100227,90,65.27,Q,,G,
ORLY,20110624,37100230,90,64,Z,,G,
EXPE,20110624,37100230,90,27.69,Q,,G,
SODA,20110624,37100230,90,50.9,P,,G,
HSNI,20110624,37100230,90,30.91,Q,,G,
CHRS,20110624,37100230,90,3.94,Q,,G,
ZUMZ,20110624,37100230,90,24,K,,G,
TFM,20110624,37100230,90,38.52,J,,G,
CHRS,20110624,37100230,90,3.94,Q,,G,
WTSLA,20110624,37100230,90,4.39,P,,G,
WTSLA,20110624,37100230,90,4.39,P,,G,
PSMT,20110624,37100230,90,46.98,Q,,G,
WTSLA,20110624,37100230,90,4.39,P,,G,
SPLS,20110624,37100230,90,15.13,Z,,G,
WTSLA,20110624,37100230,300,4.39,P,,G,
SPLS,20110624,37100230,90,15.13,Z,,G,
WTSLA,20110624,37100230,90,4.39,P,,G,
WTSLA,20110624,37100230,300,4.39,P,,G,
ULTA,20110624,37100230,90,61.17,P,,G,
ROST,20110624,37100230,90,77.9,Q,,G,
MNRO,20110624,37100230,90,33.4,Q,,G,
ULTA,20110624,37100230,90,61.18,P,,G,
VECO,20110624,37100230,90,47.04,P,,G,
VECO,20110624,37100230,90,47.05,P,,G,
WTSLA,20110624,37100230,90,4.39,P,,G,
ULTA,20110624,37100230,90,61.18,P,,G,
FRED,20110624,37100230,90,14,Q,,G,
WINN,20110624,37100230,90,8.28,P,,G,
WINN,20110624,37100230,300,8.28,P,,G,
